index,product_url,photo_url,local_path
1_1,https://www.wildberries.ru/catalog/205506590/detail.aspx,https://videofeedback03.wbbasket.ru/1e2db231-c93e-4739-b21d-a24dc214d02f/preview.webp,d:\projects\currentprojects\wb-ml-photo-classification\wb-diapers-photos\02613.jpg
1_2,https://www.wildberries.ru/catalog/205506590/detail.aspx,https://feedback06.wbbasket.ru/vol2228/part222817/222817965/photos/fs.webp,d:\projects\currentprojects\wb-ml-photo-classification\wb-diapers-photos\02624.jpg
1_3,https://www.wildberries.ru/catalog/205506590/detail.aspx,https://videofeedback04.wbbasket.ru/9833969e-7753-4926-89b4-a7f85c3e433b/preview.webp,d:\projects\currentprojects\wb-ml-photo-classification\wb-diapers-photos\02635.jpg
1_4,https://www.wildberries.ru/catalog/205506590/detail.aspx,https://feedback06.wbbasket.ru/vol2228/part222806/222806872/photos/fs.webp,d:\projects\currentprojects\wb-ml-photo-classification\wb-diapers-photos\02637.jpg
1_5,https://www.wildberries.ru/catalog/205506590/detail.aspx,https://feedback06.wbbasket.ru/vol2228/part222806/222806873/photos/fs.webp,d:\projects\currentprojects\wb-ml-photo-classification\wb-diapers-photos\02638.jpg
1_6,https://www.wildberries.ru/catalog/205506590/detail.aspx,https://feedback06.wbbasket.ru/vol2228/part222806/222806874/photos/fs.webp,d:\projects\currentprojects\wb-ml-photo-classification\wb-diapers-photos\02639.jpg
1_7,https://www.wildberries.ru/catalog/205506590/detail.aspx,https://feedback06.wbbasket.ru/vol2228/part222806/222806875/photos/fs.webp,d:\projects\currentprojects\wb-ml-photo-classification\wb-diapers-photos\02640.jpg
1_8,https://www.wildberries.ru/catalog/205506590/detail.aspx,https://videofeedback02.wbbasket.ru/d423cebe-8ed0-48f3-b6f3-5154c614fb96/preview.webp,d:\projects\currentprojects\wb-ml-photo-classification\wb-diapers-photos\02641.jpg
1_9,https://www.wildberries.ru/catalog/205506590/detail.aspx,https://feedback06.wbbasket.ru/vol2228/part222805/222805055/photos/fs.webp,d:\projects\currentprojects\wb-ml-photo-classification\wb-diapers-photos\02642.jpg
1_10,https://www.wildberries.ru/catalog/205506590/detail.aspx,https://feedback06.wbbasket.ru/vol2228/part222805/222805056/photos/fs.webp,d:\projects\currentprojects\wb-ml-photo-classification\wb-diapers-photos\02614.jpg
1_11,https://www.wildberries.ru/catalog/205506590/detail.aspx,https://feedback06.wbbasket.ru/vol2227/part222795/222795427/photos/fs.webp,d:\projects\currentprojects\wb-ml-photo-classification\wb-diapers-photos\02615.jpg
1_12,https://www.wildberries.ru/catalog/205506590/detail.aspx,https://videofeedback04.wbbasket.ru/2ba7df65-8815-42c7-8e73-792becf0d736/preview.webp,d:\projects\currentprojects\wb-ml-photo-classification\wb-diapers-photos\02616.jpg
1_13,https://www.wildberries.ru/catalog/205506590/detail.aspx,https://feedback06.wbbasket.ru/vol2227/part222793/222793841/photos/fs.webp,d:\projects\currentprojects\wb-ml-photo-classification\wb-diapers-photos\02617.jpg
1_14,https://www.wildberries.ru/catalog/205506590/detail.aspx,https://feedback06.wbbasket.ru/vol2227/part222777/222777934/photos/fs.webp,d:\projects\currentprojects\wb-ml-photo-classification\wb-diapers-photos\02618.jpg
1_15,https://www.wildberries.ru/catalog/205506590/detail.aspx,https://feedback06.wbbasket.ru/vol2227/part222777/222777935/photos/fs.webp,d:\projects\currentprojects\wb-ml-photo-classification\wb-diapers-photos\02619.jpg
1_16,https://www.wildberries.ru/catalog/205506590/detail.aspx,https://feedback06.wbbasket.ru/vol2227/part222775/222775627/photos/fs.webp,d:\projects\currentprojects\wb-ml-photo-classification\wb-diapers-photos\02620.jpg
1_17,https://www.wildberries.ru/catalog/205506590/detail.aspx,https://videofeedback01.wbbasket.ru/16bbd287-3dee-4e02-bd9b-25df27dfc499/preview.webp,d:\projects\currentprojects\wb-ml-photo-classification\wb-diapers-photos\02621.jpg
1_18,https://www.wildberries.ru/catalog/205506590/detail.aspx,https://feedback06.wbbasket.ru/vol2227/part222775/222775967/photos/fs.webp,d:\projects\currentprojects\wb-ml-photo-classification\wb-diapers-photos\02622.jpg
1_19,https://www.wildberries.ru/catalog/205506590/detail.aspx,https://feedback06.wbbasket.ru/vol2227/part222775/222775156/photos/fs.webp,d:\projects\currentprojects\wb-ml-photo-classification\wb-diapers-photos\02623.jpg
1_20,https://www.wildberries.ru/catalog/205506590/detail.aspx,https://feedback06.wbbasket.ru/vol2227/part222775/222775172/photos/fs.webp,d:\projects\currentprojects\wb-ml-photo-classification\wb-diapers-photos\02625.jpg
1_21,https://www.wildberries.ru/catalog/205506590/detail.aspx,https://videofeedback03.wbbasket.ru/86db855c-04d3-45d6-ad12-30acd839f84c/preview.webp,d:\projects\currentprojects\wb-ml-photo-classification\wb-diapers-photos\02626.jpg
1_22,https://www.wildberries.ru/catalog/205506590/detail.aspx,https://feedback06.wbbasket.ru/vol2227/part222770/222770741/photos/fs.webp,d:\projects\currentprojects\wb-ml-photo-classification\wb-diapers-photos\02627.jpg
1_23,https://www.wildberries.ru/catalog/205506590/detail.aspx,https://feedback06.wbbasket.ru/vol2227/part222770/222770742/photos/fs.webp,d:\projects\currentprojects\wb-ml-photo-classification\wb-diapers-photos\02628.jpg
1_24,https://www.wildberries.ru/catalog/205506590/detail.aspx,https://videofeedback03.wbbasket.ru/38f0dceb-c7cc-457d-abb2-04ddce64afc4/preview.webp,d:\projects\currentprojects\wb-ml-photo-classification\wb-diapers-photos\02629.jpg
1_25,https://www.wildberries.ru/catalog/205506590/detail.aspx,https://feedback06.wbbasket.ru/vol2227/part222769/222769003/photos/fs.webp,d:\projects\currentprojects\wb-ml-photo-classification\wb-diapers-photos\02630.jpg
1_26,https://www.wildberries.ru/catalog/205506590/detail.aspx,https://feedback06.wbbasket.ru/vol2227/part222769/222769093/photos/fs.webp,d:\projects\currentprojects\wb-ml-photo-classification\wb-diapers-photos\02631.jpg
1_27,https://www.wildberries.ru/catalog/205506590/detail.aspx,https://feedback06.wbbasket.ru/vol2227/part222769/222769674/photos/fs.webp,d:\projects\currentprojects\wb-ml-photo-classification\wb-diapers-photos\02632.jpg
1_28,https://www.wildberries.ru/catalog/205506590/detail.aspx,https://videofeedback04.wbbasket.ru/5196bc99-c76c-494b-9e54-ed0fdc496848/preview.webp,d:\projects\currentprojects\wb-ml-photo-classification\wb-diapers-photos\02633.jpg
1_29,https://www.wildberries.ru/catalog/205506590/detail.aspx,https://feedback06.wbbasket.ru/vol2227/part222768/222768697/photos/fs.webp,d:\projects\currentprojects\wb-ml-photo-classification\wb-diapers-photos\02634.jpg
1_30,https://www.wildberries.ru/catalog/205506590/detail.aspx,https://videofeedback02.wbbasket.ru/9ef86a83-fdff-4085-b1ea-1320430f9b1c/preview.webp,d:\projects\currentprojects\wb-ml-photo-classification\wb-diapers-photos\02636.jpg
2_1,https://www.wildberries.ru/catalog/207198089/detail.aspx,https://videofeedback03.wbbasket.ru/dbeb902f-1ca7-43b3-8c6d-96e8c8e639b8/preview.webp,d:\projects\currentprojects\wb-ml-photo-classification\wb-diapers-photos\04171.jpg
2_2,https://www.wildberries.ru/catalog/207198089/detail.aspx,https://feedback06.wbbasket.ru/vol2228/part222814/222814051/photos/fs.webp,d:\projects\currentprojects\wb-ml-photo-classification\wb-diapers-photos\04182.jpg
2_3,https://www.wildberries.ru/catalog/207198089/detail.aspx,https://videofeedback03.wbbasket.ru/cc4b837e-0679-44f2-a69b-b4f8f34b4448/preview.webp,d:\projects\currentprojects\wb-ml-photo-classification\wb-diapers-photos\04193.jpg
2_4,https://www.wildberries.ru/catalog/207198089/detail.aspx,https://feedback06.wbbasket.ru/vol2227/part222781/222781658/photos/fs.webp,d:\projects\currentprojects\wb-ml-photo-classification\wb-diapers-photos\04195.jpg
2_5,https://www.wildberries.ru/catalog/207198089/detail.aspx,https://videofeedback04.wbbasket.ru/3bd73003-21cc-4070-8f90-4652720acd5d/preview.webp,d:\projects\currentprojects\wb-ml-photo-classification\wb-diapers-photos\04196.jpg
2_6,https://www.wildberries.ru/catalog/207198089/detail.aspx,https://feedback06.wbbasket.ru/vol2227/part222779/222779337/photos/fs.webp,d:\projects\currentprojects\wb-ml-photo-classification\wb-diapers-photos\04197.jpg
2_7,https://www.wildberries.ru/catalog/207198089/detail.aspx,https://feedback06.wbbasket.ru/vol2227/part222779/222779338/photos/fs.webp,d:\projects\currentprojects\wb-ml-photo-classification\wb-diapers-photos\04198.jpg
2_8,https://www.wildberries.ru/catalog/207198089/detail.aspx,https://feedback06.wbbasket.ru/vol2227/part222779/222779339/photos/fs.webp,d:\projects\currentprojects\wb-ml-photo-classification\wb-diapers-photos\04199.jpg
2_9,https://www.wildberries.ru/catalog/207198089/detail.aspx,https://videofeedback04.wbbasket.ru/74b928e9-240b-4d7c-a154-3b99719ee239/preview.webp,d:\projects\currentprojects\wb-ml-photo-classification\wb-diapers-photos\04200.jpg
2_10,https://www.wildberries.ru/catalog/207198089/detail.aspx,https://feedback06.wbbasket.ru/vol2227/part222771/222771148/photos/fs.webp,d:\projects\currentprojects\wb-ml-photo-classification\wb-diapers-photos\04172.jpg
2_11,https://www.wildberries.ru/catalog/207198089/detail.aspx,https://videofeedback01.wbbasket.ru/b70e7c7e-caee-42ad-acb3-8b155eb41feb/preview.webp,d:\projects\currentprojects\wb-ml-photo-classification\wb-diapers-photos\04173.jpg
2_12,https://www.wildberries.ru/catalog/207198089/detail.aspx,https://feedback06.wbbasket.ru/vol2227/part222765/222765510/photos/fs.webp,d:\projects\currentprojects\wb-ml-photo-classification\wb-diapers-photos\04174.jpg
2_13,https://www.wildberries.ru/catalog/207198089/detail.aspx,https://videofeedback02.wbbasket.ru/538322d4-afea-4db6-9557-a4893ab38eef/preview.webp,d:\projects\currentprojects\wb-ml-photo-classification\wb-diapers-photos\04175.jpg
2_14,https://www.wildberries.ru/catalog/207198089/detail.aspx,https://feedback06.wbbasket.ru/vol2227/part222764/222764492/photos/fs.webp,d:\projects\currentprojects\wb-ml-photo-classification\wb-diapers-photos\04176.jpg
2_15,https://www.wildberries.ru/catalog/207198089/detail.aspx,https://videofeedback04.wbbasket.ru/5236c8a8-5a99-4a10-82d0-89c806ed2ada/preview.webp,d:\projects\currentprojects\wb-ml-photo-classification\wb-diapers-photos\04177.jpg
2_16,https://www.wildberries.ru/catalog/207198089/detail.aspx,https://feedback06.wbbasket.ru/vol2227/part222760/222760656/photos/fs.webp,d:\projects\currentprojects\wb-ml-photo-classification\wb-diapers-photos\04178.jpg
2_17,https://www.wildberries.ru/catalog/207198089/detail.aspx,https://feedback06.wbbasket.ru/vol2227/part222761/222761476/photos/fs.webp,d:\projects\currentprojects\wb-ml-photo-classification\wb-diapers-photos\04179.jpg
2_18,https://www.wildberries.ru/catalog/207198089/detail.aspx,https://videofeedback03.wbbasket.ru/5ad5faf2-666a-45bc-ba18-6a43104f6847/preview.webp,d:\projects\currentprojects\wb-ml-photo-classification\wb-diapers-photos\04180.jpg
2_19,https://www.wildberries.ru/catalog/207198089/detail.aspx,https://feedback06.wbbasket.ru/vol2227/part222759/222759753/photos/fs.webp,d:\projects\currentprojects\wb-ml-photo-classification\wb-diapers-photos\04181.jpg
2_20,https://www.wildberries.ru/catalog/207198089/detail.aspx,https://feedback06.wbbasket.ru/vol2227/part222759/222759752/photos/fs.webp,d:\projects\currentprojects\wb-ml-photo-classification\wb-diapers-photos\04183.jpg
2_21,https://www.wildberries.ru/catalog/207198089/detail.aspx,https://videofeedback04.wbbasket.ru/481cf3e6-47e1-45b5-9c51-f1a7a211e068/preview.webp,d:\projects\currentprojects\wb-ml-photo-classification\wb-diapers-photos\04184.jpg
2_22,https://www.wildberries.ru/catalog/207198089/detail.aspx,https://feedback06.wbbasket.ru/vol2227/part222749/222749938/photos/fs.webp,d:\projects\currentprojects\wb-ml-photo-classification\wb-diapers-photos\04185.jpg
2_23,https://www.wildberries.ru/catalog/207198089/detail.aspx,https://feedback06.wbbasket.ru/vol2226/part222687/222687040/photos/fs.webp,d:\projects\currentprojects\wb-ml-photo-classification\wb-diapers-photos\04186.jpg
2_24,https://www.wildberries.ru/catalog/207198089/detail.aspx,https://feedback06.wbbasket.ru/vol2226/part222687/222687127/photos/fs.webp,d:\projects\currentprojects\wb-ml-photo-classification\wb-diapers-photos\04187.jpg
2_25,https://www.wildberries.ru/catalog/207198089/detail.aspx,https://videofeedback01.wbbasket.ru/e9601c10-04af-4fa1-a8fe-ce5ab895465b/preview.webp,d:\projects\currentprojects\wb-ml-photo-classification\wb-diapers-photos\04188.jpg
2_26,https://www.wildberries.ru/catalog/207198089/detail.aspx,https://feedback06.wbbasket.ru/vol2226/part222656/222656893/photos/fs.webp,d:\projects\currentprojects\wb-ml-photo-classification\wb-diapers-photos\04189.jpg
2_27,https://www.wildberries.ru/catalog/207198089/detail.aspx,https://feedback06.wbbasket.ru/vol2226/part222656/222656895/photos/fs.webp,d:\projects\currentprojects\wb-ml-photo-classification\wb-diapers-photos\04190.jpg
2_28,https://www.wildberries.ru/catalog/207198089/detail.aspx,https://feedback06.wbbasket.ru/vol2226/part222656/222656905/photos/fs.webp,d:\projects\currentprojects\wb-ml-photo-classification\wb-diapers-photos\04191.jpg
2_29,https://www.wildberries.ru/catalog/207198089/detail.aspx,https://feedback06.wbbasket.ru/vol2226/part222656/222656880/photos/fs.webp,d:\projects\currentprojects\wb-ml-photo-classification\wb-diapers-photos\04192.jpg
2_30,https://www.wildberries.ru/catalog/207198089/detail.aspx,https://feedback06.wbbasket.ru/vol2226/part222656/222656892/photos/fs.webp,d:\projects\currentprojects\wb-ml-photo-classification\wb-diapers-photos\04194.jpg
3_1,https://www.wildberries.ru/catalog/110742166/detail.aspx,https://feedback06.wbbasket.ru/vol2221/part222142/222142131/photos/fs.webp,d:\projects\currentprojects\wb-ml-photo-classification\wb-diapers-photos\05870.jpg
3_2,https://www.wildberries.ru/catalog/110742166/detail.aspx,https://feedback06.wbbasket.ru/vol2221/part222142/222142132/photos/fs.webp,d:\projects\currentprojects\wb-ml-photo-classification\wb-diapers-photos\05881.jpg
3_3,https://www.wildberries.ru/catalog/110742166/detail.aspx,https://feedback06.wbbasket.ru/vol2217/part221707/221707599/photos/fs.webp,d:\projects\currentprojects\wb-ml-photo-classification\wb-diapers-photos\05892.jpg
3_4,https://www.wildberries.ru/catalog/110742166/detail.aspx,https://feedback06.wbbasket.ru/vol2217/part221707/221707600/photos/fs.webp,d:\projects\currentprojects\wb-ml-photo-classification\wb-diapers-photos\05894.jpg
3_5,https://www.wildberries.ru/catalog/110742166/detail.aspx,https://feedback06.wbbasket.ru/vol2211/part221170/221170715/photos/fs.webp,d:\projects\currentprojects\wb-ml-photo-classification\wb-diapers-photos\05895.jpg
3_6,https://www.wildberries.ru/catalog/110742166/detail.aspx,https://feedback06.wbbasket.ru/vol2205/part220599/220599344/photos/fs.webp,d:\projects\currentprojects\wb-ml-photo-classification\wb-diapers-photos\05896.jpg
3_7,https://www.wildberries.ru/catalog/110742166/detail.aspx,https://feedback06.wbbasket.ru/vol2203/part220326/220326633/photos/fs.webp,d:\projects\currentprojects\wb-ml-photo-classification\wb-diapers-photos\05897.jpg
3_8,https://www.wildberries.ru/catalog/110742166/detail.aspx,https://feedback06.wbbasket.ru/vol2203/part220326/220326664/photos/fs.webp,d:\projects\currentprojects\wb-ml-photo-classification\wb-diapers-photos\05898.jpg
3_9,https://www.wildberries.ru/catalog/110742166/detail.aspx,https://feedback06.wbbasket.ru/vol2203/part220326/220326695/photos/fs.webp,d:\projects\currentprojects\wb-ml-photo-classification\wb-diapers-photos\05899.jpg
3_10,https://www.wildberries.ru/catalog/110742166/detail.aspx,https://feedback06.wbbasket.ru/vol2192/part219205/219205913/photos/fs.webp,d:\projects\currentprojects\wb-ml-photo-classification\wb-diapers-photos\05871.jpg
3_11,https://www.wildberries.ru/catalog/110742166/detail.aspx,https://feedback06.wbbasket.ru/vol2190/part219006/219006243/photos/fs.webp,d:\projects\currentprojects\wb-ml-photo-classification\wb-diapers-photos\05872.jpg
3_12,https://www.wildberries.ru/catalog/110742166/detail.aspx,https://feedback06.wbbasket.ru/vol2190/part219006/219006286/photos/fs.webp,d:\projects\currentprojects\wb-ml-photo-classification\wb-diapers-photos\05873.jpg
3_13,https://www.wildberries.ru/catalog/110742166/detail.aspx,https://feedback06.wbbasket.ru/vol2182/part218265/218265949/photos/fs.webp,d:\projects\currentprojects\wb-ml-photo-classification\wb-diapers-photos\05874.jpg
3_14,https://www.wildberries.ru/catalog/110742166/detail.aspx,https://feedback06.wbbasket.ru/vol2180/part218054/218054945/photos/fs.webp,d:\projects\currentprojects\wb-ml-photo-classification\wb-diapers-photos\05875.jpg
3_15,https://www.wildberries.ru/catalog/110742166/detail.aspx,https://feedback06.wbbasket.ru/vol2180/part218054/218054944/photos/fs.webp,d:\projects\currentprojects\wb-ml-photo-classification\wb-diapers-photos\05876.jpg
3_16,https://www.wildberries.ru/catalog/110742166/detail.aspx,https://feedback06.wbbasket.ru/vol2173/part217346/217346209/photos/fs.webp,d:\projects\currentprojects\wb-ml-photo-classification\wb-diapers-photos\05877.jpg
3_17,https://www.wildberries.ru/catalog/110742166/detail.aspx,https://feedback06.wbbasket.ru/vol2118/part211813/211813976/photos/fs.webp,d:\projects\currentprojects\wb-ml-photo-classification\wb-diapers-photos\05878.jpg
3_18,https://www.wildberries.ru/catalog/110742166/detail.aspx,https://videofeedback04.wbbasket.ru/3202c26f-d2a2-4c7e-a669-b85e458312aa/preview.webp,d:\projects\currentprojects\wb-ml-photo-classification\wb-diapers-photos\05879.jpg
3_19,https://www.wildberries.ru/catalog/110742166/detail.aspx,https://feedback06.wbbasket.ru/vol2100/part210004/210004149/photos/fs.webp,d:\projects\currentprojects\wb-ml-photo-classification\wb-diapers-photos\05880.jpg
3_20,https://www.wildberries.ru/catalog/110742166/detail.aspx,https://feedback06.wbbasket.ru/vol2100/part210004/210004184/photos/fs.webp,d:\projects\currentprojects\wb-ml-photo-classification\wb-diapers-photos\05882.jpg
3_21,https://www.wildberries.ru/catalog/110742166/detail.aspx,https://feedback06.wbbasket.ru/vol2100/part210004/210004218/photos/fs.webp,d:\projects\currentprojects\wb-ml-photo-classification\wb-diapers-photos\05883.jpg
3_22,https://www.wildberries.ru/catalog/110742166/detail.aspx,https://feedback06.wbbasket.ru/vol2100/part210004/210004335/photos/fs.webp,d:\projects\currentprojects\wb-ml-photo-classification\wb-diapers-photos\05884.jpg
3_23,https://www.wildberries.ru/catalog/110742166/detail.aspx,https://feedback06.wbbasket.ru/vol2084/part208481/208481350/photos/fs.webp,d:\projects\currentprojects\wb-ml-photo-classification\wb-diapers-photos\05885.jpg
3_24,https://www.wildberries.ru/catalog/110742166/detail.aspx,https://feedback06.wbbasket.ru/vol2084/part208411/208411615/photos/fs.webp,d:\projects\currentprojects\wb-ml-photo-classification\wb-diapers-photos\05886.jpg
3_25,https://www.wildberries.ru/catalog/110742166/detail.aspx,https://feedback06.wbbasket.ru/vol2082/part208261/208261880/photos/fs.webp,d:\projects\currentprojects\wb-ml-photo-classification\wb-diapers-photos\05887.jpg
3_26,https://www.wildberries.ru/catalog/110742166/detail.aspx,https://feedback06.wbbasket.ru/vol2082/part208261/208261882/photos/fs.webp,d:\projects\currentprojects\wb-ml-photo-classification\wb-diapers-photos\05888.jpg
3_27,https://www.wildberries.ru/catalog/110742166/detail.aspx,https://feedback06.wbbasket.ru/vol2082/part208250/208250664/photos/fs.webp,d:\projects\currentprojects\wb-ml-photo-classification\wb-diapers-photos\05889.jpg
3_28,https://www.wildberries.ru/catalog/110742166/detail.aspx,https://feedback06.wbbasket.ru/vol2078/part207815/207815328/photos/fs.webp,d:\projects\currentprojects\wb-ml-photo-classification\wb-diapers-photos\05890.jpg
3_29,https://www.wildberries.ru/catalog/110742166/detail.aspx,https://feedback06.wbbasket.ru/vol2078/part207815/207815004/photos/fs.webp,d:\projects\currentprojects\wb-ml-photo-classification\wb-diapers-photos\05891.jpg
3_30,https://www.wildberries.ru/catalog/110742166/detail.aspx,https://feedback06.wbbasket.ru/vol2075/part207572/207572779/photos/fs.webp,d:\projects\currentprojects\wb-ml-photo-classification\wb-diapers-photos\05893.jpg
4_1,https://www.wildberries.ru/catalog/142714306/detail.aspx,https://feedback06.wbbasket.ru/vol2224/part222426/222426756/photos/fs.webp,d:\projects\currentprojects\wb-ml-photo-classification\wb-diapers-photos\07190.jpg
4_2,https://www.wildberries.ru/catalog/142714306/detail.aspx,https://feedback06.wbbasket.ru/vol2224/part222426/222426774/photos/fs.webp,d:\projects\currentprojects\wb-ml-photo-classification\wb-diapers-photos\07201.jpg
4_3,https://www.wildberries.ru/catalog/142714306/detail.aspx,https://feedback06.wbbasket.ru/vol2184/part218407/218407637/photos/fs.webp,d:\projects\currentprojects\wb-ml-photo-classification\wb-diapers-photos\07212.jpg
4_4,https://www.wildberries.ru/catalog/142714306/detail.aspx,https://feedback06.wbbasket.ru/vol2174/part217461/217461142/photos/fs.webp,d:\projects\currentprojects\wb-ml-photo-classification\wb-diapers-photos\07214.jpg
4_5,https://www.wildberries.ru/catalog/142714306/detail.aspx,https://feedback06.wbbasket.ru/vol2079/part207923/207923498/photos/fs.webp,d:\projects\currentprojects\wb-ml-photo-classification\wb-diapers-photos\07215.jpg
4_6,https://www.wildberries.ru/catalog/142714306/detail.aspx,https://feedback06.wbbasket.ru/vol2079/part207923/207923499/photos/fs.webp,d:\projects\currentprojects\wb-ml-photo-classification\wb-diapers-photos\07216.jpg
4_7,https://www.wildberries.ru/catalog/142714306/detail.aspx,https://feedback06.wbbasket.ru/vol2028/part202812/202812862/photos/fs.webp,d:\projects\currentprojects\wb-ml-photo-classification\wb-diapers-photos\07217.jpg
4_8,https://www.wildberries.ru/catalog/142714306/detail.aspx,https://feedback06.wbbasket.ru/vol2028/part202812/202812860/photos/fs.webp,d:\projects\currentprojects\wb-ml-photo-classification\wb-diapers-photos\07218.jpg
4_9,https://www.wildberries.ru/catalog/142714306/detail.aspx,https://feedback06.wbbasket.ru/vol2028/part202812/202812859/photos/fs.webp,d:\projects\currentprojects\wb-ml-photo-classification\wb-diapers-photos\07219.jpg
4_10,https://www.wildberries.ru/catalog/142714306/detail.aspx,https://feedback06.wbbasket.ru/vol2016/part201638/201638524/photos/fs.webp,d:\projects\currentprojects\wb-ml-photo-classification\wb-diapers-photos\07191.jpg
4_11,https://www.wildberries.ru/catalog/142714306/detail.aspx,https://feedback06.wbbasket.ru/vol2016/part201638/201638525/photos/fs.webp,d:\projects\currentprojects\wb-ml-photo-classification\wb-diapers-photos\07192.jpg
4_12,https://www.wildberries.ru/catalog/142714306/detail.aspx,https://feedback06.wbbasket.ru/vol2016/part201638/201638520/photos/fs.webp,d:\projects\currentprojects\wb-ml-photo-classification\wb-diapers-photos\07193.jpg
4_13,https://www.wildberries.ru/catalog/142714306/detail.aspx,https://feedback06.wbbasket.ru/vol2016/part201638/201638521/photos/fs.webp,d:\projects\currentprojects\wb-ml-photo-classification\wb-diapers-photos\07194.jpg
4_14,https://www.wildberries.ru/catalog/142714306/detail.aspx,https://feedback06.wbbasket.ru/vol2016/part201638/201638522/photos/fs.webp,d:\projects\currentprojects\wb-ml-photo-classification\wb-diapers-photos\07195.jpg
4_15,https://www.wildberries.ru/catalog/142714306/detail.aspx,https://feedback06.wbbasket.ru/vol2005/part200542/200542197/photos/fs.webp,d:\projects\currentprojects\wb-ml-photo-classification\wb-diapers-photos\07196.jpg
4_16,https://www.wildberries.ru/catalog/142714306/detail.aspx,https://feedback06.wbbasket.ru/vol2004/part200436/200436795/photos/fs.webp,d:\projects\currentprojects\wb-ml-photo-classification\wb-diapers-photos\07197.jpg
4_17,https://www.wildberries.ru/catalog/142714306/detail.aspx,https://feedback06.wbbasket.ru/vol2004/part200436/200436799/photos/fs.webp,d:\projects\currentprojects\wb-ml-photo-classification\wb-diapers-photos\07198.jpg
4_18,https://www.wildberries.ru/catalog/142714306/detail.aspx,https://feedback06.wbbasket.ru/vol2004/part200435/200435091/photos/fs.webp,d:\projects\currentprojects\wb-ml-photo-classification\wb-diapers-photos\07199.jpg
4_19,https://www.wildberries.ru/catalog/142714306/detail.aspx,https://feedback06.wbbasket.ru/vol2004/part200435/200435102/photos/fs.webp,d:\projects\currentprojects\wb-ml-photo-classification\wb-diapers-photos\07200.jpg
4_20,https://www.wildberries.ru/catalog/142714306/detail.aspx,https://feedback06.wbbasket.ru/vol2004/part200435/200435124/photos/fs.webp,d:\projects\currentprojects\wb-ml-photo-classification\wb-diapers-photos\07202.jpg
4_21,https://www.wildberries.ru/catalog/142714306/detail.aspx,https://feedback06.wbbasket.ru/vol2004/part200416/200416249/photos/fs.webp,d:\projects\currentprojects\wb-ml-photo-classification\wb-diapers-photos\07203.jpg
4_22,https://www.wildberries.ru/catalog/142714306/detail.aspx,https://feedback06.wbbasket.ru/vol2001/part200100/200100492/photos/fs.webp,d:\projects\currentprojects\wb-ml-photo-classification\wb-diapers-photos\07204.jpg
4_23,https://www.wildberries.ru/catalog/142714306/detail.aspx,https://feedback06.wbbasket.ru/vol1999/part199974/199974651/photos/fs.webp,d:\projects\currentprojects\wb-ml-photo-classification\wb-diapers-photos\07205.jpg
4_24,https://www.wildberries.ru/catalog/142714306/detail.aspx,https://feedback06.wbbasket.ru/vol1999/part199974/199974653/photos/fs.webp,d:\projects\currentprojects\wb-ml-photo-classification\wb-diapers-photos\07206.jpg
4_25,https://www.wildberries.ru/catalog/142714306/detail.aspx,https://feedback06.wbbasket.ru/vol1991/part199180/199180807/photos/fs.webp,d:\projects\currentprojects\wb-ml-photo-classification\wb-diapers-photos\07207.jpg
4_26,https://www.wildberries.ru/catalog/142714306/detail.aspx,https://feedback06.wbbasket.ru/vol1982/part198279/198279687/photos/fs.webp,d:\projects\currentprojects\wb-ml-photo-classification\wb-diapers-photos\07208.jpg
4_27,https://www.wildberries.ru/catalog/142714306/detail.aspx,https://feedback06.wbbasket.ru/vol1982/part198279/198279706/photos/fs.webp,d:\projects\currentprojects\wb-ml-photo-classification\wb-diapers-photos\07209.jpg
4_28,https://www.wildberries.ru/catalog/142714306/detail.aspx,https://feedback06.wbbasket.ru/vol1980/part198067/198067351/photos/fs.webp,d:\projects\currentprojects\wb-ml-photo-classification\wb-diapers-photos\07210.jpg
4_29,https://www.wildberries.ru/catalog/142714306/detail.aspx,https://feedback06.wbbasket.ru/vol1980/part198067/198067403/photos/fs.webp,d:\projects\currentprojects\wb-ml-photo-classification\wb-diapers-photos\07211.jpg
4_30,https://www.wildberries.ru/catalog/142714306/detail.aspx,https://feedback06.wbbasket.ru/vol1968/part196883/196883701/photos/fs.webp,d:\projects\currentprojects\wb-ml-photo-classification\wb-diapers-photos\07213.jpg
5_1,https://www.wildberries.ru/catalog/139774925/detail.aspx,https://feedback06.wbbasket.ru/vol2227/part222741/222741723/photos/fs.webp,d:\projects\currentprojects\wb-ml-photo-classification\wb-diapers-photos\08042.jpg
5_2,https://www.wildberries.ru/catalog/139774925/detail.aspx,https://feedback06.wbbasket.ru/vol2227/part222741/222741722/photos/fs.webp,d:\projects\currentprojects\wb-ml-photo-classification\wb-diapers-photos\08053.jpg
5_3,https://www.wildberries.ru/catalog/139774925/detail.aspx,https://feedback06.wbbasket.ru/vol2227/part222741/222741724/photos/fs.webp,d:\projects\currentprojects\wb-ml-photo-classification\wb-diapers-photos\08064.jpg
5_4,https://www.wildberries.ru/catalog/139774925/detail.aspx,https://feedback06.wbbasket.ru/vol2227/part222741/222741721/photos/fs.webp,d:\projects\currentprojects\wb-ml-photo-classification\wb-diapers-photos\08066.jpg
